State,Year,Quarter,District,Registered_Users,YearQuarter
Nagaland,2021,3,Kohima,43467,2021-Q3
Nagaland,2021,3,Mon,18911,2021-Q3
Nagaland,2021,3,Mokokchung,18340,2021-Q3
Nagaland,2021,3,Wokha,11126,2021-Q3
Nagaland,2021,3,Tuensang,10433,2021-Q3
Nagaland,2021,3,Phek,8933,2021-Q3
Nagaland,2021,3,Zunheboto,7147,2021-Q3
Nagaland,2021,3,Peren,5089,2021-Q3
Nagaland,2021,3,Kiphire,4626,2021-Q3
Nagaland,2021,4,Dimapur,117388,2021-Q4
Nagaland,2021,4,Kohima,46621,2021-Q4
Nagaland,2021,4,Mon,20409,2021-Q4
Nagaland,2021,4,Mokokchung,19747,2021-Q4
Nagaland,2021,4,Wokha,11994,2021-Q4
Nagaland,2021,4,Tuensang,11300,2021-Q4
Nagaland,2021,4,Phek,9753,2021-Q4
Nagaland,2021,4,Zunheboto,7765,2021-Q4
Nagaland,2021,4,Peren,5509,2021-Q4
Nagaland,2021,4,Kiphire,5047,2021-Q4
Nagaland,2022,1,Dimapur,124644,2022-Q1
Nagaland,2022,1,Kohima,49523,2022-Q1
Nagaland,2022,1,Mon,21773,2022-Q1
Nagaland,2022,1,Mokokchung,21029,2022-Q1
Nagaland,2022,1,Wokha,12743,2022-Q1
Nagaland,2022,1,Tuensang,12057,2022-Q1
Nagaland,2022,1,Phek,10413,2022-Q1
Nagaland,2022,1,Zunheboto,8280,2022-Q1
Nagaland,2022,1,Peren,5881,2022-Q1
Nagaland,2022,1,Kiphire,5368,2022-Q1
Nagaland,2022,2,Dimapur,131738,2022-Q2
Nagaland,2022,2,Kohima,52343,2022-Q2
Nagaland,2022,2,Mon,23037,2022-Q2
Nagaland,2022,2,Mokokchung,22136,2022-Q2
Nagaland,2022,2,Wokha,13417,2022-Q2
Nagaland,2022,2,Tuensang,12747,2022-Q2
Nagaland,2022,2,Phek,11005,2022-Q2
Nagaland,2022,2,Zunheboto,8753,2022-Q2
Nagaland,2022,2,Peren,6212,2022-Q2
Nagaland,2022,2,Kiphire,5687,2022-Q2
